/opt/gridengine/default/spool/compute-1-32/active_jobs/38671.1/pe_hostfile		
compute-1-32		
compute-1-32		
compute-1-32		
compute-1-32		
compute-1-32		
compute-1-32		
compute-1-32		
compute-1-32		
400	2	299130
400	4	164250
400	6	109783
400	8	111421
800	2	2579233
800	4	1298024
800	6	874989
800	8	968714
1200	2	8244715
1200	4	4121671
1200	6	2762578
1200	8	2685832
1600	2	26137724
1600	4	13892409
1600	6	9058917
1600	8	8181390
2000	2	50137010
2000	4	26771008
2000	6	17469676
2000	8	17471656
2400	2	85696968
2400	4	47065353
2400	6	30936853
2400	8	29993429
2800	2	138222985
2800	4	73844174
2800	6	50360856
2800	8	51377217
3200	2	245208794
3200	4	136161419
3200	6	101534803
3200	8	87622768
3600	2	290010612
3600	4	158384696
3600	6	107560410
3600	8	94300691
4000	2	397346192
4000	4	217052638
4000	6	153628225
4000	8	136358151
4400	2	521036523
4400	4	290763643
4400	6	197513525
4400	8	178118433
4800	2	855255015
4800	4	471129382
4800	6	345327905
4800	8	302759423
