0.941142, 1.23833, TWO
3.32187, 4.07437, TWO
-1.02168, -1.42989, TWO
4.85203, 0.739634, TWO
1.42516, 5.28723, TWO
1.94475, 3.83363, TWO
1.80659, 0.926849, TWO
1.31817, 0.868658, TWO
2.39518, 0.926334, TWO
-0.271529, 1.04009, TWO
1.089, -0.166221, TWO
1.14088, 1.25183, TWO
1.38155, -2.75297, TWO
0.232519, 0.721386, TWO
1.07933, -0.903193, TWO
0.568664, -1.11259, TWO
1.34004, 2.06477, TWO
3.2818, 1.74396, TWO
5.03871, 0.213646, TWO
-0.446401, -0.102071, TWO
0.828035, 4.0134, TWO
2.60615, 0.440318, TWO
2.71021, 0.94762, TWO
5.59832, 2.77227, TWO
1.13769, 1.27302, TWO
1.48838, 4.20317, TWO
2.11313, 0.149982, TWO
2.47554, 2.34294, TWO
-1.82288, -0.820862, TWO
1.35391, 1.31443, TWO
-0.11756, 1.7759, TWO
2.92155, 1.86532, TWO
-3.74259, 2.13697, TWO
-0.873223, 0.832093, TWO
0.566452, 1.93183, TWO
1.59039, 2.68467, TWO
4.68743, 6.01708, TWO
0.422419, 0.366812, TWO
2.60293, 4.01031, TWO
0.538637, 2.01759, TWO
1.86573, 3.08606, TWO
-0.761977, -0.710356, TWO
0.701128, 2.94853, TWO
3.09001, -0.285958, TWO
2.54264, 0.707885, TWO
0.777501, 1.9284, TWO
2.03815, 1.8569, TWO
-1.90763, 0.240926, TWO
0.872263, 3.349, TWO
1.72541, 0.089397, TWO
-2.02421, 1.84681, TWO
1.58709, 1.95585, TWO
1.03014, 2.25903, TWO
0.989393, 1.53742, TWO
0.518994, 1.2138, TWO
4.73387, 2.54097, TWO
-0.634082, 0.751646, TWO
0.462219, -1.00436, TWO
-0.909883, 0.600005, TWO
1.85232, -0.160859, TWO
0.500514, 4.6068, TWO
1.95571, 0.067152, TWO
2.09293, 0.910933, TWO
0.300665, 0.032161, TWO
4.14679, -1.16059, TWO
1.3406, -0.693562, TWO
-0.473366, 0.063926, TWO
-0.715637, 0.76569, TWO
1.11239, 0.245446, TWO
-0.394057, 0.520336, TWO
-0.385527, 0.195833, TWO
2.02999, 1.30823, TWO
3.25339, 0.36917, TWO
3.65079, -0.043176, TWO
0.485471, 1.09174, TWO
1.72128, -0.144205, TWO
-0.626537, 3.28757, TWO
2.42049, 0.217326, TWO
0.965219, 0.855817, TWO
-0.677336, 1.47351, TWO
-0.895547, 3.07039, TWO
-0.182326, 0.694121, TWO
0.644311, 1.55212, TWO
0.106199, -0.633663, TWO
2.50894, 2.18383, TWO
-3.7452, 4.41924, TWO
-0.812124, 0.434402, TWO
2.29325, 1.25448, TWO
2.40786, 1.47558, TWO
1.48336, 0.33841, TWO
0.591392, 0.370047, TWO
5.85602, 3.92886, TWO
-0.64671, -1.16793, TWO
2.12434, 0.023275, TWO
-0.240243, 0.094341, TWO
0.025273, 2.77264, TWO
-0.250249, 0.637936, TWO
-0.348726, 0.060016, TWO
1.25594, 2.57932, TWO
1.8034, -0.551526, TWO
0.543053, 0.835064, TWO
-0.18013, 1.65326, TWO
2.77207, 1.05802, TWO
-1.04993, 3.70584, TWO
1.76581, -0.564616, TWO
2.8296, 1.40858, TWO
-1.82318, 0.593758, TWO
3.74902, 3.23195, TWO
2.77386, 2.81813, TWO
-1.52726, -0.808147, TWO
2.48321, 2.07974, TWO
1.45295, 0.151241, TWO
3.94622, -0.920889, TWO
2.24572, 0.12863, TWO
3.12644, 0.664331, TWO
-1.61238, 3.37625, TWO
1.66801, 3.10194, TWO
2.06712, 1.05365, TWO
2.41573, 2.45792, TWO
-0.068549, 2.32956, TWO
0.582192, 2.97317, TWO
0.635022, -3.12646, TWO
2.24782, -1.44595, TWO
1.29947, 0.081798, TWO
2.78905, -1.38053, TWO
0.907706, 0.102325, TWO
-1.73142, 1.07327, TWO
-0.089266, 2.73598, TWO
0.688128, 0.266033, TWO
1.04615, -0.486454, TWO
-3.80859, 2.66885, TWO
0.542211, 2.01629, TWO
0.736269, 3.20683, TWO
