1.43882, 0.54064, ONE
0.57663, 2.80468, ONE
1.51404, -0.973549, ONE
0.778699, 0.855737, ONE
-0.683891, -0.27017, ONE
0.462294, -0.787467, ONE
-0.21776, 0.931489, ONE
0.252649, 1.53683, ONE
1.48325, 1.16299, ONE
1.5297, 0.933067, ONE
0.735787, 1.19328, ONE
-0.020975, 1.48887, ONE
-0.266463, 0.736584, ONE
0.436271, -0.538871, ONE
1.04, 0.671238, ONE
0.981931, 1.19443, ONE
2.16298, 1.65621, ONE
2.56874, 1.84065, ONE
-0.020964, 2.66832, ONE
2.52128, 2.40974, ONE
-0.178904, 0.403166, ONE
2.78642, 2.60896, ONE
0.02146, 1.33324, ONE
2.35445, 0.860682, ONE
0.618383, 0.079052, ONE
1.52306, -1.69387, ONE
2.37806, 0.95715, ONE
1.55687, 2.54974, ONE
1.44583, 1.65416, ONE
1.86787, 1.98543, ONE
-0.048631, -0.052125, ONE
0.363271, 1.08158, ONE
-0.798091, -0.25219, ONE
0.517481, 1.60888, ONE
0.875848, 2.58071, ONE
-0.22343, 1.12036, ONE
2.31958, 0.390675, ONE
0.60699, 1.78702, ONE
0.896453, 1.30438, ONE
1.91161, 0.79138, ONE
1.04219, 1.49994, ONE
-2.22988, 1.32118, ONE
1.73603, 2.27401, ONE
1.96575, 1.31046, ONE
0.299452, -0.049215, ONE
1.12698, 1.21989, ONE
0.367976, 0.943181, ONE
1.04826, -0.677348, ONE
1.66279, 2.63184, ONE
1.99319, 0.85327, ONE
0.906526, 1.37811, ONE
0.230671, 1.16811, ONE
3.42444, 0.697279, ONE
2.08808, 0.480015, ONE
-0.07259, 0.65187, ONE
-0.73446, 1.11048, ONE
-1.14066, 2.45046, ONE
-1.63861, -0.374518, ONE
0.952605, 0.533528, ONE
1.63248, 0.003964, ONE
2.15943, 1.23941, ONE
-0.121265, 1.9445, ONE
1.78102, 1.74053, ONE
2.27376, 0.902105, ONE
0.377871, 1.10184, ONE
1.71227, 1.80398, ONE
1.24814, -0.561704, ONE
0.418979, 1.48148, ONE
0.834181, -0.683803, ONE
0.977524, 1.01224, ONE
1.39116, -1.40423, ONE
0.397085, 1.46135, ONE
2.3827, 0.490422, ONE
0.971381, 0.065616, ONE
2.39356, 1.73046, ONE
1.25018, 1.62406, ONE
0.98438, 0.415861, ONE
1.54823, 0.002832, ONE
2.50133, 0.968394, ONE
3.12222, 0.340779, ONE
0.694129, 0.414281, ONE
3.22753, 1.39901, ONE
1.27606, 1.45258, ONE
0.887574, 0.113523, ONE
0.395462, 1.77438, ONE
0.815962, 0.481617, ONE
2.2906, 0.513727, ONE
0.294236, 1.37179, ONE
0.565952, -0.242803, ONE
0.709234, 1.62364, ONE
-0.045969, 1.77861, ONE
0.548896, 1.31667, ONE
0.636324, 1.88939, ONE
-0.343793, 0.813418, ONE
2.54807, 2.17788, ONE
3.19212, 0.221317, ONE
2.13916, -0.535547, ONE
0.210076, 3.73628, ONE
1.75197, 1.67372, ONE
2.27804, 1.38015, ONE
0.238444, 1.29482, ONE
-0.566298, 2.15564, ONE
1.33912, 0.785429, ONE
1.55383, 0.979101, ONE
-0.185875, -0.733377, ONE
0.936202, 2.43481, ONE
1.35425, 1.59089, ONE
1.01878, 1.62216, ONE
