500,2,0.232754
500,2,0.153259
500,2,0.165381
500,2,0.166772
500,2,0.155728
500,2,0.125244
500,2,0.134746
500,2,0.15363
500,2,0.146059
500,2,0.15544
1000,2,0.482087
1000,2,0.509662
1000,2,0.493535
1000,2,0.500791
1000,2,0.493808
1000,2,0.498326
1000,2,0.494622
1000,2,0.482592
1000,2,0.483273
1000,2,0.568358
1500,2,1.09451
1500,2,1.07166
1500,2,1.07169
1500,2,1.09232
1500,2,1.06867
1500,2,1.12444
1500,2,1.0722
1500,2,1.50015
1500,2,1.09122
1500,2,1.09325
2000,2,1.88727
2000,2,1.88714
2000,2,1.91048
2000,2,1.89069
2000,2,1.91355
2000,2,1.91069
2000,2,1.92754
2000,2,1.92062
2000,2,1.93302
2000,2,1.88881
2500,2,3.18133
2500,2,2.96071
2500,2,3.01675
2500,2,2.97757
2500,2,3.03706
2500,2,2.95344
2500,2,2.97375
2500,2,2.93518
2500,2,2.93192
2500,2,2.9499
3000,2,4.22612
3000,2,4.39156
3000,2,4.20329
3000,2,4.26617
3000,2,4.27991
3000,2,4.33605
3000,2,4.29376
3000,2,4.2711
3000,2,4.28494
3000,2,4.277
3500,2,5.70983
3500,2,5.84616
3500,2,5.77786
3500,2,5.73509
3500,2,5.76221
3500,2,5.80059
3500,2,5.83812
3500,2,5.81292
3500,2,5.78384
3500,2,5.81321
4000,2,7.58749
4000,2,7.54207
4000,2,7.49284
4000,2,7.47511
4000,2,7.58466
4000,2,7.47289
4000,2,7.53802
4000,2,7.48733
4000,2,7.46155
4000,2,7.58402
4500,2,9.54162
4500,2,9.56607
4500,2,9.5984
4500,2,9.60833
4500,2,9.47733
4500,2,9.42859
4500,2,9.41612
4500,2,9.50031
4500,2,9.46711
4500,2,9.59902
5000,2,11.7183
5000,2,11.8121
5000,2,11.7669
5000,2,11.6802
5000,2,11.658
5000,2,11.6286
5000,2,11.6623
5000,2,11.6523
5000,2,11.6609
5000,2,11.6879
5500,2,14.3169
5500,2,14.0878
5500,2,14.0558
5500,2,14.0508
5500,2,14.0663
5500,2,14.1706
5500,2,14.1155
5500,2,14.3862
5500,2,14.0892
5500,2,14.0627
6000,2,16.7361
6000,2,16.7619
6000,2,17.0161
6000,2,16.7686
6000,2,16.7891
6000,2,16.9524
6000,2,16.7089
6000,2,16.7373
6000,2,16.7576
6000,2,16.7709
6500,2,19.6581
6500,2,19.5926
6500,2,19.6381
6500,2,19.5489
6500,2,19.64
6500,2,19.92
6500,2,19.579
6500,2,19.6164
6500,2,19.6545
6500,2,19.648
7000,2,22.7935
7000,2,22.7073
7000,2,22.7527
7000,2,22.7895
7000,2,22.8295
7000,2,22.7207
7000,2,22.7468
7000,2,23.044
7000,2,22.7665
7000,2,22.7623
7500,2,26.6549
7500,2,26.2155
7500,2,26.467
7500,2,26.478
7500,2,26.1406
7500,2,26.0974
7500,2,26.3112
7500,2,26.0947
7500,2,26.0875
7500,2,26.4457
8000,2,29.7528
8000,2,29.7275
8000,2,29.6386
8000,2,29.6868
8000,2,29.9584
8000,2,29.7486
8000,2,29.9462
8000,2,29.6708
8000,2,29.7093
8000,2,29.7135
8500,2,33.5307
8500,2,33.4102
8500,2,33.4378
8500,2,33.515
8500,2,34.4082
8500,2,34.0646
8500,2,33.6152
8500,2,34.1663
8500,2,33.7321
8500,2,33.5203
9000,2,37.554
