0.689481, 0.225613, TWO
0.285193, 3.81883, TWO
0.897495, -0.395788, TWO
-0.361367, 2.56177, TWO
2.58152, 3.58447, TWO
1.31635, 2.20009, TWO
-0.143249, 1.45294, TWO
0.218555, 1.28025, TWO
0.891702, -0.536887, TWO
0.918504, -0.159767, TWO
2.46168, 1.70788, TWO
0.02879, 0.761611, TWO
2.80147, 1.61696, TWO
-0.099947, 2.91884, TWO
-1.75673, -2.40889, TWO
2.49031, 0.51072, TWO
0.505915, 2.58212, TWO
-1.81258, 0.90971, TWO
0.059672, 1.80786, TWO
3.08085, 1.28472, TWO
-1.07141, -0.894803, TWO
0.109968, 2.26213, TWO
1.33505, 0.318486, TWO
-0.926517, 0.974921, TWO
1.55268, 0.516621, TWO
0.168941, -1.37352, TWO
1.37219, 0.296369, TWO
-0.094201, 3.83383, TWO
4.13818, 2.46817, TWO
-1.66687, 0.778838, TWO
1.91195, 2.04492, TWO
2.69363, 1.81346, TWO
1.25673, 0.674957, TWO
-2.11418, -0.433941, TWO
2.53238, 2.75619, TWO
-0.25345, -1.01228, TWO
1.3512, 1.36204, TWO
1.91089, 2.82206, TWO
1.7738, 2.83672, TWO
0.81896, 2.54655, TWO
0.821839, 0.730095, TWO
-2.30888, -0.510035, TWO
2.82442, 1.59674, TWO
1.44335, 2.42622, TWO
0.064312, -1.39279, TWO
2.8413, 1.71179, TWO
-1.38953, -1.67288, TWO
0.886442, -0.7427, TWO
2.14346, 2.08574, TWO
-0.884083, 0.657942, TWO
-0.295846, 0.253882, TWO
0.907906, -0.279535, TWO
5.80541, 3.18325, TWO
5.36424, -0.744474, TWO
0.665157, 0.481061, TWO
-0.302467, -3.46562, TWO
1.34266, 1.02482, TWO
1.72697, 2.95208, TWO
1.49882, 3.66887, TWO
0.11544, 2.63861, TWO
1.71562, 0.53826, TWO
-0.61695, 1.27089, TWO
4.39976, 1.58674, TWO
3.14493, 2.63818, TWO
0.446665, -2.18755, TWO
3.87617, -1.08016, TWO
-0.696547, 0.056152, TWO
-2.84413, 4.2642, TWO
0.710911, -3.06143, TWO
0.493739, 1.16336, TWO
2.79141, -3.38822, TWO
3.1288, 2.92062, TWO
2.09165, 2.56354, TWO
3.90068, 2.13272, TWO
-1.51132, 2.14112, TWO
0.760866, 1.16783, TWO
0.197, 0.656757, TWO
1.06545, -1.71298, TWO
3.0836, -1.454, TWO
2.13341, 3.17328, TWO
2.13474, -0.411879, TWO
1.97324, 0.832807, TWO
-0.438341, -3.92461, TWO
-0.104487, 3.21264, TWO
0.642136, 1.69269, TWO
-0.177706, 1.33938, TWO
0.776243, 1.78832, TWO
0.440207, -2.04519, TWO
3.87092, 1.12541, TWO
3.70492, 3.84903, TWO
-1.20383, 0.705969, TWO
0.984755, 2.08325, TWO
1.29281, 1.79897, TWO
3.24822, 0.776047, TWO
1.73667, 2.19456, TWO
-0.246871, 1.04331, TWO
-1.06301, -2.62048, TWO
1.70481, 2.24349, TWO
2.31329, 2.79084, TWO
0.80338, 1.07699, TWO
0.36706, 1.8631, TWO
3.55585, 2.5999, TWO
1.55386, 5.12954, TWO
3.90331, -1.04722, TWO
2.88224, 0.869559, TWO
1.72888, 0.909905, TWO
0.06111, -0.849383, TWO
-2.87091, 2.3454, TWO
-1.6194, 2.31827, TWO
0.707943, 1.16036, TWO
0.418378, 2.97852, TWO
3.06205, 2.3336, TWO
0.93128, 2.46592, TWO
-1.23987, 3.27876, TWO
-0.394377, 2.06522, TWO
-0.775832, 0.263352, TWO
0.169799, -0.591776, TWO
1.91198, 1.27796, TWO
0.917073, 0.449688, TWO
0.820982, 2.59532, TWO
0.74547, 2.90471, TWO
1.89313, 2.99752, TWO
-1.92954, 0.069181, TWO
3.32806, -0.385008, TWO
2.07882, 3.28581, TWO
-1.45853, 1.89442, TWO
-0.920262, -1.78378, TWO
1.89924, -0.184821, TWO
-1.27874, -0.144458, TWO
3.56491, -0.631261, TWO
2.68438, 2.96011, TWO
-0.712723, -0.143985, TWO
-3.41113, 0.215763, TWO
2.49063, 1.35774, TWO
-0.094198, -0.127521, TWO
2.85798, -1.30868, TWO
0.298543, -0.150188, TWO
-0.613766, -0.615705, TWO
-0.212397, -0.63063, TWO
0.986291, 1.77142, TWO
2.07065, -1.08618, TWO
0.394748, 1.08721, TWO
-0.885996, 1.207, TWO
-0.495498, 0.171353, TWO
0.045831, -0.16817, TWO
0.955172, 1.00777, TWO
0.567082, 0.425986, TWO
-1.7179, 2.09113, TWO
1.2545, 1.54066, TWO
-0.36132, 0.898301, TWO
-0.345491, -1.40091, TWO
2.20643, 0.228213, TWO
0.988048, 0.318533, TWO
0.365197, 0.381093, TWO
2.34889, 0.95868, TWO
1.582, 1.69825, TWO
1.82399, 3.01434, TWO
-1.86117, 3.02218, TWO
-2.24586, -0.518913, TWO
3.17867, -0.157883, TWO
0.308841, -0.176493, TWO
3.05517, -0.790917, TWO
-2.04733, 3.17776, TWO
-1.29345, 1.36398, TWO
0.269957, -0.224148, TWO
0.573508, 2.37781, TWO
3.01768, 3.70606, TWO
2.41381, 2.66194, TWO
4.35072, -0.315015, TWO
2.11222, 2.59593, TWO
0.101551, 1.05106, TWO
-1.04062, 2.61698, TWO
0.148198, -3.35459, TWO
2.97061, 2.7281, TWO
0.141851, 0.414117, TWO
-2.12364, 3.17716, TWO
2.16678, 0.468675, TWO
-1.78723, -1.00519, TWO
3.6272, 0.79461, TWO
2.31815, 2.50775, TWO
-0.100029, 0.231888, TWO
1.28063, 2.00728, TWO
-3.09709, -0.121503, TWO
1.03459, -0.685351, TWO
0.767232, 2.76377, TWO
4.72623, 1.7604, TWO
0.915142, 2.79864, TWO
-1.96774, 1.39568, TWO
2.92151, 0.614202, TWO
1.72011, -0.890249, TWO
0.167105, 1.88919, TWO
